date,timeofday,Wind,Wind_Direction,Wind_Speed,Gusts,Variable_Winds,Temperature,Dewpoint,rhum,hourly,sixhourly,dayprecip,solid,liquid
2018-12-01 00:00:31,0.0003587962962962963,1,90,6,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 00:10:31,0.00730324074074074,1,70,4,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 00:20:31,0.014247685185185184,1,50,6,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 00:30:31,0.02119212962962963,1,50,4,0,1,3,3,nan,nan,nan,nan,0,0
2018-12-01 00:40:31,0.028136574074074074,1,70,6,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 00:50:31,0.03508101851851852,1,70,6,0,1,3,3,nan,nan,nan,nan,0,0
2018-12-01 01:00:31,0.042025462962962966,1,40,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 01:10:31,0.048969907407407406,1,50,7,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 01:20:31,0.055914351851851854,1,60,9,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 01:30:31,0.0628587962962963,1,80,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 01:40:31,0.06980324074074074,1,60,7,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 01:50:31,0.07674768518518518,1,80,6,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 02:00:31,0.08369212962962963,1,90,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 02:10:31,0.09063657407407408,1,60,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 02:20:31,0.09758101851851853,1,40,6,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 02:30:31,0.10452546296296296,1,60,6,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 02:40:31,0.1114699074074074,1,80,10,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 02:50:31,0.11841435185185185,1,70,9,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 03:00:31,0.1253587962962963,1,80,9,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 03:10:31,0.13230324074074074,1,60,7,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 03:20:31,0.13924768518518518,1,70,5,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 03:30:31,0.14619212962962963,1,80,9,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 03:40:31,0.15313657407407408,1,70,5,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 03:50:31,0.16008101851851853,1,80,6,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 04:00:31,0.16702546296296297,1,70,7,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 04:10:31,0.17396990740740742,1,40,5,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 04:20:31,0.18091435185185184,1,50,8,1,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 04:30:31,0.1878587962962963,1,50,11,1,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 04:40:31,0.19480324074074074,1,60,9,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 04:50:31,0.20174768518518518,1,60,9,1,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 05:00:31,0.20869212962962963,1,50,7,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 05:10:31,0.21563657407407408,1,60,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 05:20:31,0.22258101851851853,1,50,7,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 05:30:31,0.22952546296296297,1,50,9,1,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 05:40:31,0.23646990740740742,1,40,10,1,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 05:50:31,0.24341435185185184,1,60,11,1,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 06:00:31,0.2503587962962963,1,60,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 06:10:31,0.25730324074074074,1,50,10,1,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 06:20:31,0.2642476851851852,1,50,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 06:30:31,0.27119212962962963,0,50,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 06:40:31,0.27813657407407405,0,50,8,0,0,3,3,100,nan,nan,nan,0,0
2018-12-01 06:50:31,0.2850810185185185,0,50,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 07:00:31,0.29202546296296295,0,50,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 07:10:31,0.2989699074074074,0,50,8,0,0,3,3,100,nan,nan,nan,0,0
2018-12-01 07:20:31,0.30591435185185184,0,50,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 07:30:31,0.3128587962962963,0,50,8,0,0,3,3,nan,nan,nan,nan,0,0
2018-12-01 07:40:31,0.31980324074074074,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 07:50:31,0.3267476851851852,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 08:00:31,0.33369212962962963,0,50,8,0,0,3,4,nan,nan,nan,nan,0,0
2018-12-01 08:10:31,0.34063657407407405,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 08:20:31,0.3475810185185185,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 08:30:31,0.35452546296296295,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 08:40:31,0.3614699074074074,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 08:50:31,0.36841435185185184,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 09:00:31,0.3753587962962963,0,50,8,0,0,3,4,96,nan,nan,nan,0,0
2018-12-01 09:10:31,0.38230324074074074,0,50,8,0,0,3,4,nan,nan,nan,nan,0,0
2018-12-01 09:20:31,0.3892476851851852,0,50,8,0,0,3,3,100,nan,nan,nan,0,0
2018-12-01 09:30:31,0.39619212962962963,0,50,8,0,0,3,3,100,nan,nan,nan,0,0
2018-12-01 09:40:31,0.40313657407407405,0,50,8,0,0,3,3,96,nan,nan,nan,0,0
2018-12-01 09:50:31,0.4100810185185185,0,50,8,0,0,3,3,96,nan,nan,nan,0,0
2018-12-01 10:00:31,0.41702546296296295,0,50,8,0,0,3,3,96,nan,nan,nan,0,0
2018-12-01 10:10:31,0.4239699074074074,0,50,8,0,0,3,3,-700,nan,nan,nan,0,0
2018-12-01 10:20:31,0.43091435185185184,0,50,8,0,0,3,3,-600,nan,nan,nan,0,0
2018-12-01 10:30:31,0.4378587962962963,0,50,8,0,0,3,3,-600,nan,nan,nan,0,0
2018-12-01 10:40:31,0.44480324074074074,0,50,8,0,0,3,3,-600,nan,nan,nan,0,0
2018-12-01 10:50:31,0.4517476851851852,0,50,8,0,0,3,3,-500,nan,nan,nan,0,0
2018-12-01 11:00:31,0.45869212962962963,0,50,8,0,0,3,3,-500,nan,nan,nan,0,0
2018-12-01 11:10:31,0.46563657407407405,0,50,8,0,0,3,3,-500,nan,nan,nan,0,0
2018-12-01 11:20:31,0.4725810185185185,0,50,8,0,0,3,3,-500,nan,nan,nan,0,0
2018-12-01 11:30:31,0.47952546296296295,0,50,8,0,0,3,3,-400,nan,nan,nan,0,0
2018-12-01 11:40:31,0.4864699074074074,0,50,8,0,0,3,3,-400,nan,nan,nan,0,0
2018-12-01 11:50:31,0.49341435185185184,0,50,8,0,0,3,3,-400,nan,nan,nan,0,0
2018-12-01 12:00:31,0.5003587962962963,0,50,8,0,0,3,3,-400,nan,nan,nan,0,0
2018-12-01 12:10:31,0.5073032407407407,0,50,8,0,0,3,3,-400,nan,nan,nan,0,0
2018-12-01 12:20:31,0.5142476851851852,0,50,8,0,0,3,3,-400,nan,nan,nan,0,0
2018-12-01 12:30:31,0.5211921296296296,0,50,8,0,0,3,3,-400,nan,nan,nan,0,0
